Invoice,StockCode,Description,Quantity,InvoiceDate,Price,Customer ID,Country
529521,84709A,Damaged,-15,2010-10-28 15:35:00,0.0,,United Kingdom
529523,85165,damages,-1,2010-10-28 15:37:00,0.0,,United Kingdom
529525,85230F,,-174,2010-10-28 15:57:00,0.0,,United Kingdom
529527,85185D,stock take,-96,2010-10-28 16:04:00,0.0,,United Kingdom
529530,72803B,,-12,2010-10-28 16:23:00,0.0,,United Kingdom
529533,72606A,,-3,2010-10-28 16:30:00,0.0,,United Kingdom
529534,21282,,-20,2010-10-28 16:30:00,0.0,,United Kingdom
529536,62095B,,-32,2010-10-28 16:32:00,0.0,,United Kingdom
529539,72796A,,-3,2010-10-28 16:34:00,0.0,,United Kingdom
529540,17021,,-1000,2010-10-28 16:36:00,0.0,,United Kingdom
529541,72008,,-77,2010-10-28 16:38:00,0.0,,United Kingdom
529542,17014F,,-11,2010-10-28 16:40:00,0.0,,United Kingdom
529543,21283,,-15,2010-10-28 16:41:00,0.0,,United Kingdom
529545,72529W,,-9,2010-10-28 17:10:00,0.0,,United Kingdom
529548,21784,,-5,2010-10-28 17:15:00,0.0,,United Kingdom
529549,85018C,,-1,2010-10-28 17:16:00,0.0,,United Kingdom
529550,72232,wet cartons,-1400,2010-10-28 17:18:00,0.0,,United Kingdom
529551,17014D,,-4,2010-10-28 17:18:00,0.0,,United Kingdom
529552,85018A,,-1,2010-10-28 17:20:00,0.0,,United Kingdom
529555,72798C,,-20,2010-10-28 17:43:00,0.0,,United Kingdom
529556,72814,,-19,2010-10-28 17:43:00,0.0,,United Kingdom
529558,85230B,,-168,2010-10-28 17:52:00,0.0,,United Kingdom
529560,20914,damages,-40,2010-10-28 18:02:00,0.0,,United Kingdom
529563,20776,,-7,2010-10-28 18:14:00,0.0,,United Kingdom
529570,84375,,-31,2010-10-28 18:48:00,0.0,,United Kingdom
529574,21077,,-20,2010-10-28 18:54:00,0.0,,United Kingdom
529579,37352,,-5,2010-10-28 19:01:00,0.0,,United Kingdom
529580,72728,,-6,2010-10-28 19:17:00,0.0,,United Kingdom
529581,21085,,-7,2010-10-28 19:20:00,0.0,,United Kingdom
529583,84613C,,-17,2010-10-28 19:24:00,0.0,,United Kingdom
529584,79302M,crushed,-40,2010-10-28 19:26:00,0.0,,United Kingdom
529730,22785,broken zips,-9,2010-10-29 14:14:00,0.0,,United Kingdom
529732,22786,broken zips,-10,2010-10-29 14:14:00,0.0,,United Kingdom
530004,21247,,-12,2010-11-01 09:24:00,0.0,,United Kingdom
530118,72801G,,-16,2010-11-01 14:38:00,0.0,,United Kingdom
530119,72780,,-20,2010-11-01 14:39:00,0.0,,United Kingdom
530126,21686,,-8,2010-11-01 15:21:00,0.0,,United Kingdom
530127,85164B,,-3,2010-11-01 15:24:00,0.0,,United Kingdom
530128,21319,,-37,2010-11-01 15:24:00,0.0,,United Kingdom
530131,21316,,-16,2010-11-01 15:28:00,0.0,,United Kingdom
530132,21950,,-90,2010-11-01 15:28:00,0.0,,United Kingdom
530133,21078,,-93,2010-11-01 15:30:00,0.0,,United Kingdom
530134,84532B,,-2,2010-11-01 15:31:00,0.0,,United Kingdom
530135,SP1002,,-27,2010-11-01 15:33:00,0.0,,United Kingdom
530141,82011C,,-27,2010-11-01 16:46:00,0.0,,United Kingdom
530142,21664,,-54,2010-11-01 16:48:00,0.0,,United Kingdom
530143,21097,,-8,2010-11-01 16:49:00,0.0,,United Kingdom
530145,17013F,,-2,2010-11-01 16:50:00,0.0,,United Kingdom
530147,21904,,-27,2010-11-01 16:51:00,0.0,,United Kingdom
530149,21910,,-27,2010-11-01 16:51:00,0.0,,United Kingdom
530150,35643,?,-223,2010-11-01 16:53:00,0.0,,United Kingdom
530151,84247L,,-111,2010-11-01 16:53:00,0.0,,United Kingdom
530152,84249D,,-16,2010-11-01 16:54:00,0.0,,United Kingdom
530153,47552A,,-1,2010-11-01 16:54:00,0.0,,United Kingdom
530155,21652,,-3,2010-11-01 16:55:00,0.0,,United Kingdom
530154,17011B,,-7,2010-11-01 16:55:00,0.0,,United Kingdom
530156,84868B,,-2,2010-11-01 16:56:00,0.0,,United Kingdom
530157,17038,,-1400,2010-11-01 16:58:00,0.0,,United Kingdom
530158,72586,code mix up 72597,-500,2010-11-01 16:58:00,0.0,,United Kingdom
530159,82551,,-230,2010-11-01 16:59:00,0.0,,United Kingdom
530230,84972L,,-4,2010-11-02 11:25:00,0.0,,United Kingdom
530309,84978,damages,-400,2010-11-02 13:25:00,0.0,,United Kingdom
530313,85162C,,-1,2010-11-02 13:28:00,0.0,,United Kingdom
530314,37330,,-284,2010-11-02 13:28:00,0.0,,United Kingdom
530315,35645,,-67,2010-11-02 13:29:00,0.0,,United Kingdom
530316,20990,,-8,2010-11-02 13:30:00,0.0,,United Kingdom
530317,35969,,-52,2010-11-02 13:32:00,0.0,,United Kingdom
530319,85023C,,-1,2010-11-02 13:33:00,0.0,,United Kingdom
530320,84795C,,-1,2010-11-02 13:33:00,0.0,,United Kingdom
530322,20861,,-19,2010-11-02 13:34:00,0.0,,United Kingdom
530321,20860,,-8,2010-11-02 13:34:00,0.0,,United Kingdom
530324,21651,,-90,2010-11-02 13:36:00,0.0,,United Kingdom
530326,17014A,,-20,2010-11-02 13:40:00,0.0,,United Kingdom
530327,35004P,,-9,2010-11-02 13:41:00,0.0,,United Kingdom
530337,22281,,-2,2010-11-02 14:19:00,0.0,,United Kingdom
530343,84864A,,-4,2010-11-02 15:38:00,0.0,,United Kingdom
530345,84510F,,-1,2010-11-02 15:39:00,0.0,,United Kingdom
530347,85215,sold as set/6 on dotcom,-490,2010-11-02 15:46:00,0.0,,United Kingdom
530348,16235,?,-9000,2010-11-02 15:48:00,0.0,,United Kingdom
530353,21482,,-6,2010-11-02 15:50:00,0.0,,United Kingdom
530355,84458,,-3,2010-11-02 15:51:00,0.0,,United Kingdom
530356,21667,,-35,2010-11-02 15:52:00,0.0,,United Kingdom
530357,20695,,-15,2010-11-02 15:52:00,0.0,,United Kingdom
530359,85185C,,-4,2010-11-02 15:53:00,0.0,,United Kingdom
530361,84989B,,-3,2010-11-02 15:53:00,0.0,,United Kingdom
530363,79172D,,-4,2010-11-02 15:57:00,0.0,,United Kingdom
530364,22596,,-23,2010-11-02 15:58:00,0.0,,United Kingdom
530365,72225C,?,-1609,2010-11-02 16:03:00,0.0,,United Kingdom
530368,84613A,poor quality,-72,2010-11-02 16:07:00,0.0,,United Kingdom
530374,21133,,-4,2010-11-02 16:26:00,0.0,,United Kingdom
530376,21657,,-5,2010-11-02 16:27:00,0.0,,United Kingdom
530375,21134,,-66,2010-11-02 16:27:00,0.0,,United Kingdom
530558,84454,,-2,2010-11-03 13:41:00,0.0,,United Kingdom
530566,37449,,-1,2010-11-03 13:54:00,0.0,,United Kingdom
530591,20830,damages,-161,2010-11-03 15:12:00,0.0,,United Kingdom
530592,20855,,-14,2010-11-03 15:12:00,0.0,,United Kingdom
530594,84855,,-3,2010-11-03 15:14:00,0.0,,United Kingdom
530596,22145,,-80,2010-11-03 15:15:00,0.0,,United Kingdom
530597,21051,?,-240,2010-11-03 15:16:00,0.0,,United Kingdom
530599,84537B,,-5,2010-11-03 15:16:00,0.0,,United Kingdom
530600,85017D,,-36,2010-11-03 15:17:00,0.0,,United Kingdom
530601,21535,,-170,2010-11-03 15:17:00,0.0,,United Kingdom
530603,79000,damaged,-1500,2010-11-03 15:18:00,0.0,,United Kingdom
530605,84782C,,-13,2010-11-03 15:20:00,0.0,,United Kingdom
530604,35832,,-205,2010-11-03 15:20:00,0.0,,United Kingdom
530606,20865,,-25,2010-11-03 15:21:00,0.0,,United Kingdom
530607,20864,,-16,2010-11-03 15:21:00,0.0,,United Kingdom
530617,85033S,,-1,2010-11-03 15:58:00,0.0,,United Kingdom
530620,84250M,,-2,2010-11-03 15:59:00,0.0,,United Kingdom
530619,21541,,-125,2010-11-03 15:59:00,0.0,,United Kingdom
530623,90167,,-9,2010-11-03 16:00:00,0.0,,United Kingdom
530622,85232A,,-45,2010-11-03 16:00:00,0.0,,United Kingdom
530621,16256C,,-105,2010-11-03 16:00:00,0.0,,United Kingdom
530625,72715,,-2,2010-11-03 16:01:00,0.0,,United Kingdom
530624,44241C,,-1,2010-11-03 16:01:00,0.0,,United Kingdom
530626,84762B,,-2,2010-11-03 16:01:00,0.0,,United Kingdom
530628,35596,,-1,2010-11-03 16:02:00,0.0,,United Kingdom
530629,21153,,-3,2010-11-03 16:02:00,0.0,,United Kingdom
530630,22172,,-5,2010-11-03 16:04:00,0.0,,United Kingdom
530632,85126,,-37,2010-11-03 16:05:00,0.0,,United Kingdom
530633,20730,,-20,2010-11-03 16:06:00,0.0,,United Kingdom
530636,22461,,-32,2010-11-03 16:07:00,0.0,,United Kingdom
530635,85132B,,-90,2010-11-03 16:07:00,0.0,,United Kingdom
530637,35001G,,-200,2010-11-03 16:08:00,0.0,,United Kingdom
530851,37508,,-4,2010-11-04 14:52:00,0.0,,United Kingdom
530853,40003,?,-240,2010-11-04 14:54:00,0.0,,United Kingdom
530857,84601A,,-5,2010-11-04 14:55:00,0.0,,United Kingdom
530856,84750B,,-35,2010-11-04 14:55:00,0.0,,United Kingdom
530858,85135B,,-54,2010-11-04 14:56:00,0.0,,United Kingdom
530861,85136B,,-3,2010-11-04 14:57:00,0.0,,United Kingdom
530862,84192,,-130,2010-11-04 14:57:00,0.0,,United Kingdom
530860,85135C,,-25,2010-11-04 14:57:00,0.0,,United Kingdom
530864,21763,,-6,2010-11-04 14:58:00,0.0,,United Kingdom
530863,16047,,-22,2010-11-04 14:58:00,0.0,,United Kingdom
530865,21767,,-1,2010-11-04 14:58:00,0.0,,United Kingdom
530866,20849,,-3,2010-11-04 14:59:00,0.0,,United Kingdom
530868,79320,,-2,2010-11-04 14:59:00,0.0,,United Kingdom
530867,20800,,-26,2010-11-04 14:59:00,0.0,,United Kingdom
530869,79071B,,-4,2010-11-04 15:00:00,0.0,,United Kingdom
530870,84664,,-10,2010-11-04 15:00:00,0.0,,United Kingdom
530871,21443,,-2,2010-11-04 15:00:00,0.0,,United Kingdom
530872,22056,,-18,2010-11-04 15:01:00,0.0,,United Kingdom
530873,21737,,-3,2010-11-04 15:01:00,0.0,,United Kingdom
530874,84627,,-1,2010-11-04 15:02:00,0.0,,United Kingdom
530876,35004B,?,-230,2010-11-04 15:03:00,0.0,,United Kingdom
530878,37509,,-10,2010-11-04 15:04:00,0.0,,United Kingdom
530877,84751B,,-60,2010-11-04 15:04:00,0.0,,United Kingdom
530879,21756,,-2,2010-11-04 15:04:00,0.0,,United Kingdom
530880,84839,,-15,2010-11-04 15:05:00,0.0,,United Kingdom
530881,21339,,-2,2010-11-04 15:05:00,0.0,,United Kingdom
530882,17181,,-2,2010-11-04 15:06:00,0.0,,United Kingdom
530883,21770,,-52,2010-11-04 15:06:00,0.0,,United Kingdom
530884,84891B,,-4,2010-11-04 15:07:00,0.0,,United Kingdom
530886,16212,,-73,2010-11-04 15:07:00,0.0,,United Kingdom
530888,35980C,,-1,2010-11-04 15:08:00,0.0,,United Kingdom
530889,84682,,-2,2010-11-04 15:08:00,0.0,,United Kingdom
530890,21269,,-14,2010-11-04 15:08:00,0.0,,United Kingdom
530887,20825,,-5,2010-11-04 15:08:00,0.0,,United Kingdom
530891,84760S,,-30,2010-11-04 15:09:00,0.0,,United Kingdom
530892,21444,,-10,2010-11-04 15:09:00,0.0,,United Kingdom
530893,22864,,-6,2010-11-04 15:09:00,0.0,,United Kingdom
530895,37343,,-50,2010-11-04 15:10:00,0.0,,United Kingdom
530898,47579,,-13,2010-11-04 15:11:00,0.0,,United Kingdom
530896,35471A,,-54,2010-11-04 15:11:00,0.0,,United Kingdom
530899,84914A,,-2,2010-11-04 15:12:00,0.0,,United Kingdom
530900,84676,,-7,2010-11-04 15:13:00,0.0,,United Kingdom
530901,85109,,-120,2010-11-04 15:13:00,0.0,,United Kingdom
531039,20799,,-2,2010-11-05 11:59:00,0.0,,United Kingdom
531042,37503,,-2,2010-11-05 11:59:00,0.0,,United Kingdom
531137,22734,Carton qnty was 216 not 144 as stat,-900,2010-11-05 14:09:00,0.0,,United Kingdom
531139,79030A,,-44,2010-11-05 14:10:00,0.0,,United Kingdom
531140,15002,rex use,-1000,2010-11-05 14:11:00,0.0,,United Kingdom
531143,85189,,-32,2010-11-05 14:12:00,0.0,,United Kingdom
531142,20827,,-45,2010-11-05 14:12:00,0.0,,United Kingdom
531144,17178,,-4,2010-11-05 14:12:00,0.0,,United Kingdom
531147,47592A,,-28,2010-11-05 14:14:00,0.0,,United Kingdom
531148,85195,,-110,2010-11-05 14:16:00,0.0,,United Kingdom
531150,79303A,,-5,2010-11-05 14:16:00,0.0,,United Kingdom
531151,37422,,-2,2010-11-05 14:17:00,0.0,,United Kingdom
531152,37423,,-120,2010-11-05 14:17:00,0.0,,United Kingdom
531153,37424,,-135,2010-11-05 14:18:00,0.0,,United Kingdom
531154,84425A,,-2,2010-11-05 14:18:00,0.0,,United Kingdom
531157,37444B,,-16,2010-11-05 14:19:00,0.0,,United Kingdom
531155,35981C,,-8,2010-11-05 14:19:00,0.0,,United Kingdom
531156,37461,,-12,2010-11-05 14:19:00,0.0,,United Kingdom
531160,47581B,,-2,2010-11-05 14:20:00,0.0,,United Kingdom
531159,84802A,,-4,2010-11-05 14:20:00,0.0,,United Kingdom
531163,47568,,-2,2010-11-05 14:21:00,0.0,,United Kingdom
531161,85121C,,-15,2010-11-05 14:21:00,0.0,,United Kingdom
531165,16015,,-270,2010-11-05 14:28:00,0.0,,United Kingdom
531168,47504E,,-36,2010-11-05 14:34:00,0.0,,United Kingdom
531167,47503H,,-10,2010-11-05 14:34:00,0.0,,United Kingdom
531169,47503E,,-15,2010-11-05 14:34:00,0.0,,United Kingdom
531172,84765,,-4,2010-11-05 14:36:00,0.0,,United Kingdom
531170,35936,,-23,2010-11-05 14:36:00,0.0,,United Kingdom
531171,84762A,,-6,2010-11-05 14:36:00,0.0,,United Kingdom
531173,37464,,-210,2010-11-05 14:37:00,0.0,,United Kingdom
531174,84965B,,-1,2010-11-05 14:38:00,0.0,,United Kingdom
531175,84962,,-2,2010-11-05 14:38:00,0.0,,United Kingdom
531177,20852,Given away,-8800,2010-11-05 14:40:00,0.0,,United Kingdom
531178,22126,,-6400,2010-11-05 14:40:00,0.0,,United Kingdom
531216,21614,,-74,2010-11-05 16:25:00,0.0,,United Kingdom
531218,84686,,-44,2010-11-05 16:26:00,0.0,,United Kingdom
531217,20933,,-5,2010-11-05 16:26:00,0.0,,United Kingdom
531222,22218,,-2,2010-11-05 16:27:00,0.0,,United Kingdom
531223,22591,,-20,2010-11-05 16:29:00,0.0,,United Kingdom
531224,20950,,-16,2010-11-05 16:30:00,0.0,,United Kingdom
531225,72814,,-61,2010-11-05 16:36:00,0.0,,United Kingdom
531226,21146,,-18,2010-11-05 16:36:00,0.0,,United Kingdom
531475,21491,,-15,2010-11-08 14:16:00,0.0,,United Kingdom
531757,82552,,-2,2010-11-09 13:26:00,0.0,,United Kingdom
531862,85232B,wrong code,-258,2010-11-10 10:49:00,0.0,,United Kingdom
532132,21360,,-25,2010-11-11 10:53:00,0.0,,United Kingdom
532133,35591T,,-24,2010-11-11 10:53:00,0.0,,United Kingdom
532134,72815,,-34,2010-11-11 10:53:00,0.0,,United Kingdom
532135,22959,,-63,2010-11-11 11:01:00,0.0,,United Kingdom
532843,35400,damages,-189,2010-11-15 10:11:00,0.0,,United Kingdom
532854,22470,,-126,2010-11-15 10:59:00,0.0,,United Kingdom
533324,72750B,,-44,2010-11-16 17:38:00,0.0,,United Kingdom
533403,22850,,-8,2010-11-17 11:12:00,0.0,,United Kingdom
533868,21843,damaged,-25,2010-11-19 11:34:00,0.0,,United Kingdom
533872,22423,damaged,-29,2010-11-19 11:35:00,0.0,,United Kingdom
533992,85063,damaged,-16,2010-11-19 14:05:00,0.0,,United Kingdom
534475,21841,,-142,2010-11-23 10:45:00,0.0,,United Kingdom
534477,21826,,-23,2010-11-23 10:45:00,0.0,,United Kingdom
534476,85226A,,-327,2010-11-23 10:45:00,0.0,,United Kingdom
534479,21681,,-7,2010-11-23 10:46:00,0.0,,United Kingdom
534478,21815,,-46,2010-11-23 10:46:00,0.0,,United Kingdom
534480,20871,,-230,2010-11-23 10:47:00,0.0,,United Kingdom
534483,21333,,-31,2010-11-23 10:47:00,0.0,,United Kingdom
534481,84625D,,-30,2010-11-23 10:47:00,0.0,,United Kingdom
534482,72801G,,-34,2010-11-23 10:47:00,0.0,,United Kingdom
534485,22451,,-90,2010-11-23 10:48:00,0.0,,United Kingdom
534484,22450,,-90,2010-11-23 10:48:00,0.0,,United Kingdom
534487,35471A,,-24,2010-11-23 10:49:00,0.0,,United Kingdom
534488,21412,,-32,2010-11-23 10:50:00,0.0,,United Kingdom
534491,20878,,-58,2010-11-23 10:50:00,0.0,,United Kingdom
534492,35958,,-198,2010-11-23 10:51:00,0.0,,United Kingdom
534493,21653,?,-130,2010-11-23 10:55:00,0.0,,United Kingdom
534494,84908A,,-43,2010-11-23 10:58:00,0.0,,United Kingdom
534496,21017,,-160,2010-11-23 10:59:00,0.0,,United Kingdom
534495,84908B,,-53,2010-11-23 10:59:00,0.0,,United Kingdom
534502,20786,Damages,-18,2010-11-23 11:29:00,0.0,,United Kingdom
534503,20787,damaged,-1,2010-11-23 11:30:00,0.0,,United Kingdom
535280,16169C,damages,-200,2010-11-25 14:16:00,0.0,,United Kingdom
535339,85084,Damages,-15,2010-11-25 16:16:00,0.0,,United Kingdom
535636,22963,,-100,2010-11-26 18:08:00,0.0,,United Kingdom
535635,22962,,-100,2010-11-26 18:08:00,0.0,,United Kingdom
535634,22961,,-100,2010-11-26 18:08:00,0.0,,United Kingdom
535638,22558,,-12,2010-11-26 18:09:00,0.0,,United Kingdom
535637,22960,,-100,2010-11-26 18:09:00,0.0,,United Kingdom
535829,21614,,-5,2010-11-29 09:31:00,0.0,,United Kingdom
535833,21614,,-1,2010-11-29 09:43:00,0.0,,United Kingdom
535840,21017,,-8,2010-11-29 10:17:00,0.0,,United Kingdom
535841,21016,,-1,2010-11-29 10:17:00,0.0,,United Kingdom
535884,84270,Damaged,-411,2010-11-29 11:11:00,0.0,,United Kingdom
536181,85170A,,-115,2010-11-30 12:24:00,0.0,,United Kingdom
536362,22698,,-50,2010-11-30 18:50:00,0.0,,United Kingdom
536589,21777,,-10,2010-12-01 16:50:00,0.0,,United Kingdom
536764,84952C,,-38,2010-12-02 14:42:00,0.0,,United Kingdom
536998,85067,,-6,2010-12-03 15:30:00,0.0,,United Kingdom
536996,22712,,-20,2010-12-03 15:30:00,0.0,,United Kingdom
536997,22028,,-20,2010-12-03 15:30:00,0.0,,United Kingdom
537000,21414,,-22,2010-12-03 15:32:00,0.0,,United Kingdom
537001,21653,,-6,2010-12-03 15:33:00,0.0,,United Kingdom
537003,85126,,-2,2010-12-03 15:33:00,0.0,,United Kingdom
537004,21814,,-30,2010-12-03 15:34:00,0.0,,United Kingdom
537005,21692,,-70,2010-12-03 15:35:00,0.0,,United Kingdom
537007,21172,,-80,2010-12-03 15:36:00,0.0,,United Kingdom
537006,21648,,-130,2010-12-03 15:36:00,0.0,,United Kingdom
537008,21161,,-120,2010-12-03 15:37:00,0.0,,United Kingdom
537009,84534B,,-80,2010-12-03 15:38:00,0.0,,United Kingdom
537010,22162,,-40,2010-12-03 15:38:00,0.0,,United Kingdom
537011,22139,,-5,2010-12-03 15:38:00,0.0,,United Kingdom
537012,21535,,-12,2010-12-03 15:39:00,0.0,,United Kingdom
537014,21040,,-20,2010-12-03 15:40:00,0.0,,United Kingdom
537013,35965,,-25,2010-12-03 15:40:00,0.0,,United Kingdom
537016,21836,,-15,2010-12-03 15:41:00,0.0,,United Kingdom
537017,47556B,,-69,2010-12-03 15:41:00,0.0,,United Kingdom
537015,37464,,-14,2010-12-03 15:41:00,0.0,,United Kingdom
537018,84562A,,-3,2010-12-03 15:42:00,0.0,,United Kingdom
537019,37474,,-15,2010-12-03 15:43:00,0.0,,United Kingdom
537020,21807,,-30,2010-12-03 15:43:00,0.0,,United Kingdom
537021,21011,,-20,2010-12-03 15:43:00,0.0,,United Kingdom
537027,18098C,,-140,2010-12-03 16:36:00,0.0,,United Kingdom
537028,21696,,-320,2010-12-03 16:36:00,0.0,,United Kingdom
537029,37476,,-6,2010-12-03 16:37:00,0.0,,United Kingdom
537032,21275,?,-30,2010-12-03 16:50:00,0.0,,United Kingdom
537363,84569B,,-20,2010-12-06 12:35:00,0.0,,United Kingdom
537364,21027,,-70,2010-12-06 12:36:00,0.0,,United Kingdom
537401,84898F,,-24,2010-12-06 14:37:00,0.0,,United Kingdom
537425,84968F,check,-20,2010-12-06 15:35:00,0.0,,United Kingdom
537426,84968E,check,-35,2010-12-06 15:36:00,0.0,,United Kingdom
537427,84968B,,-21,2010-12-06 15:37:00,0.0,,United Kingdom
537432,35833G,damages,-43,2010-12-06 16:10:00,0.0,,United Kingdom
537449,21054,,-30,2010-12-07 09:26:00,0.0,,United Kingdom
537450,20684,,-19,2010-12-07 09:26:00,0.0,,United Kingdom
537451,84881,,-11,2010-12-07 09:27:00,0.0,,United Kingdom
537452,20941,,-24,2010-12-07 09:28:00,0.0,,United Kingdom
537453,21248,,-18,2010-12-07 09:28:00,0.0,,United Kingdom
537454,21349,,-44,2010-12-07 09:30:00,0.0,,United Kingdom
537455,22155,,-70,2010-12-07 09:31:00,0.0,,United Kingdom
537466,21488,,-50,2010-12-07 10:33:00,0.0,,United Kingdom
537687,84840,,-9,2010-12-08 10:26:00,0.0,,United Kingdom
537870,21486,,-77,2010-12-08 17:08:00,0.0,,United Kingdom
537999,22034,,-223,2010-12-09 11:44:00,0.0,,United Kingdom
538042,21763,,-4,2010-12-09 13:10:00,0.0,,United Kingdom
538043,22833,,-1,2010-12-09 13:10:00,0.0,,United Kingdom
538046,85008,,-15,2010-12-09 13:12:00,0.0,,United Kingdom
538047,21429,,-70,2010-12-09 13:13:00,0.0,,United Kingdom
538054,85167B,,-24,2010-12-09 13:34:00,0.0,,United Kingdom
538055,22454,,-20,2010-12-09 13:34:00,0.0,,United Kingdom
538058,20966,,-150,2010-12-09 13:38:00,0.0,,United Kingdom
538061,21801,,-38,2010-12-09 13:39:00,0.0,,United Kingdom
538072,22423,faulty,-13,2010-12-09 14:10:00,0.0,,United Kingdom
538074,21743,,-80,2010-12-09 14:11:00,0.0,,United Kingdom
538090,20956,?,-723,2010-12-09 14:48:00,0.0,,United Kingdom
538092,37467,,-177,2010-12-09 14:49:00,0.0,,United Kingdom
538159,21324,,-18,2010-12-09 17:17:00,0.0,,United Kingdom
538158,20892,,-32,2010-12-09 17:17:00,0.0,,United Kingdom
538161,46000S,Dotcom sales,-100,2010-12-09 17:25:00,0.0,,United Kingdom
538162,46000M,Dotcom sales,-100,2010-12-09 17:25:00,0.0,,United Kingdom
536589,21777,,-10,2010-12-01 16:50:00,0.0,,United Kingdom
536764,84952C,,-38,2010-12-02 14:42:00,0.0,,United Kingdom
536996,22712,,-20,2010-12-03 15:30:00,0.0,,United Kingdom
536997,22028,,-20,2010-12-03 15:30:00,0.0,,United Kingdom
536998,85067,,-6,2010-12-03 15:30:00,0.0,,United Kingdom
537000,21414,,-22,2010-12-03 15:32:00,0.0,,United Kingdom
537001,21653,,-6,2010-12-03 15:33:00,0.0,,United Kingdom
537003,85126,,-2,2010-12-03 15:33:00,0.0,,United Kingdom
537004,21814,,-30,2010-12-03 15:34:00,0.0,,United Kingdom
537005,21692,,-70,2010-12-03 15:35:00,0.0,,United Kingdom
537006,21648,,-130,2010-12-03 15:36:00,0.0,,United Kingdom
537007,21172,,-80,2010-12-03 15:36:00,0.0,,United Kingdom
537008,21161,,-120,2010-12-03 15:37:00,0.0,,United Kingdom
537010,22162,,-40,2010-12-03 15:38:00,0.0,,United Kingdom
537011,22139,,-5,2010-12-03 15:38:00,0.0,,United Kingdom
537009,84534B,,-80,2010-12-03 15:38:00,0.0,,United Kingdom
537012,21535,,-12,2010-12-03 15:39:00,0.0,,United Kingdom
537013,35965,,-25,2010-12-03 15:40:00,0.0,,United Kingdom
537014,21040,,-20,2010-12-03 15:40:00,0.0,,United Kingdom
537015,37464,,-14,2010-12-03 15:41:00,0.0,,United Kingdom
537016,21836,,-15,2010-12-03 15:41:00,0.0,,United Kingdom
537017,47556B,,-69,2010-12-03 15:41:00,0.0,,United Kingdom
537018,84562A,,-3,2010-12-03 15:42:00,0.0,,United Kingdom
537019,37474,,-15,2010-12-03 15:43:00,0.0,,United Kingdom
537020,21807,,-30,2010-12-03 15:43:00,0.0,,United Kingdom
537021,21011,,-20,2010-12-03 15:43:00,0.0,,United Kingdom
537027,18098C,,-140,2010-12-03 16:36:00,0.0,,United Kingdom
537028,21696,,-320,2010-12-03 16:36:00,0.0,,United Kingdom
537029,37476,,-6,2010-12-03 16:37:00,0.0,,United Kingdom
537032,21275,?,-30,2010-12-03 16:50:00,0.0,,United Kingdom
537363,84569B,,-20,2010-12-06 12:35:00,0.0,,United Kingdom
537364,21027,,-70,2010-12-06 12:36:00,0.0,,United Kingdom
537401,84898F,,-24,2010-12-06 14:37:00,0.0,,United Kingdom
537425,84968F,check,-20,2010-12-06 15:35:00,0.0,,United Kingdom
537426,84968E,check,-35,2010-12-06 15:36:00,0.0,,United Kingdom
537427,84968B,,-21,2010-12-06 15:37:00,0.0,,United Kingdom
537432,35833G,damages,-43,2010-12-06 16:10:00,0.0,,United Kingdom
537449,21054,,-30,2010-12-07 09:26:00,0.0,,United Kingdom
537450,20684,,-19,2010-12-07 09:26:00,0.0,,United Kingdom
537451,84881,,-11,2010-12-07 09:27:00,0.0,,United Kingdom
537452,20941,,-24,2010-12-07 09:28:00,0.0,,United Kingdom
537453,21248,,-18,2010-12-07 09:28:00,0.0,,United Kingdom
537454,21349,,-44,2010-12-07 09:30:00,0.0,,United Kingdom
537455,22155,,-70,2010-12-07 09:31:00,0.0,,United Kingdom
537466,21488,,-50,2010-12-07 10:33:00,0.0,,United Kingdom
537687,84840,,-9,2010-12-08 10:26:00,0.0,,United Kingdom
537870,21486,,-77,2010-12-08 17:08:00,0.0,,United Kingdom
537999,22034,,-223,2010-12-09 11:44:00,0.0,,United Kingdom
538042,21763,,-4,2010-12-09 13:10:00,0.0,,United Kingdom
538043,22833,,-1,2010-12-09 13:10:00,0.0,,United Kingdom
538046,85008,,-15,2010-12-09 13:12:00,0.0,,United Kingdom
538047,21429,,-70,2010-12-09 13:13:00,0.0,,United Kingdom
538055,22454,,-20,2010-12-09 13:34:00,0.0,,United Kingdom
538054,85167B,,-24,2010-12-09 13:34:00,0.0,,United Kingdom
538058,20966,,-150,2010-12-09 13:38:00,0.0,,United Kingdom
538061,21801,,-38,2010-12-09 13:39:00,0.0,,United Kingdom
538072,22423,faulty,-13,2010-12-09 14:10:00,0.0,,United Kingdom
538074,21743,,-80,2010-12-09 14:11:00,0.0,,United Kingdom
538090,20956,?,-723,2010-12-09 14:48:00,0.0,,United Kingdom
538092,37467,,-177,2010-12-09 14:49:00,0.0,,United Kingdom
538158,20892,,-32,2010-12-09 17:17:00,0.0,,United Kingdom
538159,21324,,-18,2010-12-09 17:17:00,0.0,,United Kingdom
538162,46000M,Dotcom sales,-100,2010-12-09 17:25:00,0.0,,United Kingdom
538161,46000S,Dotcom sales,-100,2010-12-09 17:25:00,0.0,,United Kingdom
538173,22353,,-28,2010-12-10 09:35:00,0.0,,United Kingdom
538241,21431,,-21,2010-12-10 12:00:00,0.0,,United Kingdom
538247,79067,,-145,2010-12-10 12:09:00,0.0,,United Kingdom
538837,85135B,,-40,2010-12-14 13:10:00,0.0,,United Kingdom
